vehicle,line_code,date
BB607,020,2019-03-03
BB608,030,2019-03-03
BB611,021,2019-03-03
BB614,020,2019-03-03
BC001,182,2019-03-03
BC002,183,2019-03-03
BC004,372,2019-03-03
BC005,170,2019-03-03
BC007,171,2019-03-03
BC008,372,2019-03-03
BC011,371,2019-03-03
BC014,870,2019-03-03
BC015,876,2019-03-03
BC016,876,2019-03-03
BC017,870,2019-03-03
BC024,870,2019-03-03
BC025,160,2019-03-03
BC026,160,2019-03-03
BC033,170,2019-03-03
BC034,371,2019-03-03
BC278,374,2019-03-03
BC279,182,2019-03-03
BC280,374,2019-03-03
BC304,205,2019-03-03
BC306,205,2019-03-03
BC307,207,2019-03-03
BC309,205,2019-03-03
BC850,188,2019-03-03
BC850,169,2019-03-03
BC851,188,2019-03-03
BC851,168,2019-03-03
BC852,168,2019-03-03
BC912,386,2019-03-03
BC918,889,2019-03-03
BC918,169,2019-03-03
BC926,389,2019-03-03
BC934,827,2019-03-03
BC935,166,2019-03-03
BC938,181,2019-03-03
BE707,203,2019-03-03
BE710,203,2019-03-03
BE712,203,2019-03-03
BE715,203,2019-03-03
BE716,203,2019-03-03
BE718,203,2019-03-03
BE719,203,2019-03-03
BE721,203,2019-03-03
BI850,176,2019-03-03
BI851,175,2019-03-03
BI855,166,2019-03-03
BI857,875,2019-03-03
BI858,150,2019-03-03
BI859,243,2019-03-03
BI860,285,2019-03-03
BI861,214,2019-03-03
BI862,366,2019-03-03
BI865,272,2019-03-03
BI866,212,2019-03-03
BI867,280,2019-03-03
BI868,274,2019-03-03
BI869,260,2019-03-03
BI870,244,2019-03-03
BI871,266,2019-03-03
BI872,311,2019-03-03
BI874,365,2019-03-03
BI876,213,2019-03-03
BI878,361,2019-03-03
BI879,224,2019-03-03
BI880,275,2019-03-03
BL300,700,2019-03-03
BL302,023,2019-03-03
BL307,022,2019-03-03
BL309,022,2019-03-03
BL310,256,2019-03-03
BL313,256,2019-03-03
BL316,256,2019-03-03
BL319,307,2019-03-03
BL320,505,2019-03-03
BL326,023,2019-03-03
BL331,505,2019-03-03
BL335,023,2019-03-03
BL338,023,2019-03-03
BN609,211,2019-03-03
BN610,242,2019-03-03
BN610,229,2019-03-03
BN611,236,2019-03-03
BN615,365,2019-03-03
BN622,184,2019-03-03
BN626,211,2019-03-03
BN626,189,2019-03-03
BN627,385,2019-03-03
BN629,209,2019-03-03
BT003,979,2019-03-03
BT004,979,2019-03-03
BT005,979,2019-03-03
BT006,979,2019-03-03
BT007,979,2019-03-03
BT008,979,2019-03-03
BT009,979,2019-03-03
BT010,979,2019-03-03
CB601,030,2019-03-03
CB602,030,2019-03-03
CC297,380,2019-03-03
CC298,373,2019-03-03
CC300,380,2019-03-03
CC301,380,2019-03-03
CI002,222,2019-03-03
CI003,341,2019-03-03
CI006,375,2019-03-03
CL304,307,2019-03-03
DA011,332,2019-03-03
DA013,322,2019-03-03
DA016,323,2019-03-03
DA019,338,2019-03-03
DA020,335,2019-03-03
DA023,334,2019-03-03
DA033,338,2019-03-03
DA300,335,2019-03-03
DB300,021,2019-03-03
DC087,463,2019-03-03
DC089,462,2019-03-03
DC090,463,2019-03-03
DC092,462,2019-03-03
DC093,309,2019-03-03
DC293,468,2019-03-03
DC294,465,2019-03-03
DC295,474,2019-03-03
DC298,468,2019-03-03
DC850,461,2019-03-03
DC852,464,2019-03-03
DC853,489,2019-03-03
DC983,463,2019-03-03
DE701,303,2019-03-03
DE706,303,2019-03-03
DE710,303,2019-03-03
DE711,303,2019-03-03
DE712,303,2019-03-03
DE713,303,2019-03-03
DE716,303,2019-03-03
DE717,303,2019-03-03
DE720,303,2019-03-03
DL300,304,2019-03-03
DL301,023,2019-03-03
DL306,023,2019-03-03
DL313,022,2019-03-03
DL314,022,2019-03-03
DL316,022,2019-03-03
DL317,022,2019-03-03
DN020,560,2019-03-03
DN602,467,2019-03-03
DN604,387,2019-03-03
DN607,470,2019-03-03
DN608,466,2019-03-03
DN609,466,2019-03-03
DR105,050,2019-03-03
DR106,020,2019-03-03
DR114,020,2019-03-03
DR400,216,2019-03-03
EA001,528,2019-03-03
EA002,532,2019-03-03
EA003,621,2019-03-03
EA004,533,2019-03-03
EA006,521,2019-03-03
EA007,512,2019-03-03
EA008,511,2019-03-03
EA009,528,2019-03-03
EA010,511,2019-03-03
EA011,621,2019-03-03
EA013,536,2019-03-03
EA025,657,2019-03-03
EA077,512,2019-03-03
EA169,549,2019-03-03
EA169,536,2019-03-03
EA174,336,2019-03-03
EA176,515,2019-03-03
EA177,531,2019-03-03
EA179,523,2019-03-03
EA183,519,2019-03-03
EA187,532,2019-03-03
EA188,522,2019-03-03
EA189,522,2019-03-03
EA190,338,2019-03-03
EA196,513,2019-03-03
EA198,515,2019-03-03
EC001,472,2019-03-03
EC003,475,2019-03-03
EC006,475,2019-03-03
EC008,663,2019-03-03
EC009,471,2019-03-03
EC010,561,2019-03-03
EC012,475,2019-03-03
EC013,561,2019-03-03
EC014,471,2019-03-03
EL300,022,2019-03-03
EL302,506,2019-03-03
EL310,506,2019-03-03
EL313,505,2019-03-03
EL317,022,2019-03-03
GA001,643,2019-03-03
GA002,631,2019-03-03
GA003,625,2019-03-03
GA139,683,2019-03-03
GA140,633,2019-03-03
GA142,688,2019-03-03
GA144,541,2019-03-03
GA145,541,2019-03-03
GA147,638,2019-03-03
GA153,633,2019-03-03
GA154,643,2019-03-03
GA155,642,2019-03-03
GA158,641,2019-03-03
GA159,641,2019-03-03
GA159,540,2019-03-03
GA169,637,2019-03-03
GA170,635,2019-03-03
GA171,636,2019-03-03
GA172,524,2019-03-03
GA174,534,2019-03-03
GA175,688,2019-03-03
GA176,545,2019-03-03
GA177,534,2019-03-03
BA002,342,2019-03-06
BA004,226,2019-03-06
BA004,183,2019-03-06
BA005,822,2019-03-06
BA005,812,2019-03-06
BA006,811,2019-03-06
BA008,812,2019-03-06
BA009,829,2019-03-06
BA010,816,2019-03-06
BA011,812,2019-03-06
BA013,816,2019-03-06
BA013,812,2019-03-06
BA014,816,2019-03-06
BA016,815,2019-03-06
BA016,170,2019-03-06
BA017,870,2019-03-06
BA018,811,2019-03-06
BA019,827,2019-03-06
BA020,924,2019-03-06
BA020,812,2019-03-06
BA021,822,2019-03-06
BA022,816,2019-03-06
BA023,822,2019-03-06
BA024,924,2019-03-06
BA025,829,2019-03-06
BA026,232,2019-03-06
BA027,924,2019-03-06
BA028,211,2019-03-06
BA030,211,2019-03-06
BA031,341,2019-03-06
BA032,374,2019-03-06
BA033,311,2019-03-06
BA034,211,2019-03-06
BA036,211,2019-03-06
BA037,827,2019-03-06
BA037,811,2019-03-06
BA038,211,2019-03-06
BA038,205,2019-03-06
BA039,236,2019-03-06
BA112,811,2019-03-06
BA115,232,2019-03-06
BA115,225,2019-03-06
BA116,342,2019-03-06
BA117,342,2019-03-06
BA118,233,2019-03-06
BA119,225,2019-03-06
BA120,225,2019-03-06
BA121,232,2019-03-06
BA123,226,2019-03-06
BA124,231,2019-03-06
BA125,231,2019-03-06
BA127,226,2019-03-06
BA128,242,2019-03-06
BA129,233,2019-03-06
BA131,236,2019-03-06
BA131,232,2019-03-06
BA132,242,2019-03-06
BA133,233,2019-03-06
BA134,242,2019-03-06
BA134,231,2019-03-06
BA135,232,2019-03-06
BA136,225,2019-03-06
BA136,207,2019-03-06
BA137,243,2019-03-06
BA139,812,2019-03-06
BA140,924,2019-03-06
BA140,233,2019-03-06
BA141,232,2019-03-06
BA141,231,2019-03-06
BA277,924,2019-03-06
BA287,815,2019-03-06
BA299,243,2019-03-06
BA600,245,2019-03-06
BA601,216,2019-03-06
BA603,216,2019-03-06
BA604,245,2019-03-06
BA699,245,2019-03-06
BB300,021,2019-03-06
BB302,010,2019-03-06
BB303,010,2019-03-06
BB304,010,2019-03-06
BB305,011,2019-03-06
BB308,011,2019-03-06
BB310,010,2019-03-06
BB498,011,2019-03-06
BB600,020,2019-03-06
BB601,021,2019-03-06
BB602,030,2019-03-06
BB603,030,2019-03-06
BB604,030,2019-03-06
BB605,030,2019-03-06
BB607,020,2019-03-06
BB608,030,2019-03-06
BB609,021,2019-03-06
BB610,030,2019-03-06
BB611,020,2019-03-06
BB612,020,2019-03-06
BB613,020,2019-03-06
BB614,020,2019-03-06
BB615,020,2019-03-06
BB617,030,2019-03-06
BB620,030,2019-03-06
BC001,183,2019-03-06
BC001,182,2019-03-06
BC002,182,2019-03-06
BC004,166,2019-03-06
BC005,168,2019-03-06
BC006,870,2019-03-06
BC007,207,2019-03-06
BC008,169,2019-03-06
BC010,870,2019-03-06
BC012,876,2019-03-06
BC013,372,2019-03-06
BC014,168,2019-03-06
BC015,175,2019-03-06
BC016,160,2019-03-06
BC017,876,2019-03-06
BC017,168,2019-03-06
BC018,876,2019-03-06
BC019,169,2019-03-06
BC020,870,2019-03-06
BC021,166,2019-03-06
BC022,374,2019-03-06
BC023,374,2019-03-06
BC024,160,2019-03-06
BC025,876,2019-03-06
BC025,207,2019-03-06
BC026,160,2019-03-06
BC027,171,2019-03-06
BC028,374,2019-03-06
BC029,372,2019-03-06
BC029,370,2019-03-06
BC030,373,2019-03-06
BC031,370,2019-03-06
BC032,371,2019-03-06
BC033,168,2019-03-06
BC034,870,2019-03-06
BC186,175,2019-03-06
BC187,205,2019-03-06
BC188,207,2019-03-06
BC188,170,2019-03-06
BC189,175,2019-03-06
BC190,374,2019-03-06
BC278,207,2019-03-06
BC279,207,2019-03-06
BC279,205,2019-03-06
BC280,205,2019-03-06
BC280,182,2019-03-06
BC281,372,2019-03-06
BC282,160,2019-03-06
BC283,870,2019-03-06
BC284,360,2019-03-06
BC284,170,2019-03-06
BC299,171,2019-03-06
BC300,876,2019-03-06
BC301,182,2019-03-06
BC302,030,2019-03-06
BC303,876,2019-03-06
BC304,205,2019-03-06
BC305,205,2019-03-06
BC306,205,2019-03-06
BC307,182,2019-03-06
BC309,205,2019-03-06
BC309,183,2019-03-06
BC310,205,2019-03-06
BC312,372,2019-03-06
BC312,371,2019-03-06
BC314,372,2019-03-06
BC316,372,2019-03-06
BC317,371,2019-03-06
BC318,372,2019-03-06
BC319,371,2019-03-06
BC320,371,2019-03-06
BC321,876,2019-03-06
BC322,876,2019-03-06
BC322,207,2019-03-06
BC324,876,2019-03-06
BC497,207,2019-03-06
BC497,170,2019-03-06
BC500,207,2019-03-06
BC501,183,2019-03-06
BC596,183,2019-03-06
BC597,170,2019-03-06
BC598,170,2019-03-06
BC599,170,2019-03-06
BC850,875,2019-03-06
BC850,188,2019-03-06
BC851,378,2019-03-06
BC852,188,2019-03-06
BC852,176,2019-03-06
BC905,361,2019-03-06
BC906,212,2019-03-06
BC908,366,2019-03-06
BC911,244,2019-03-06
BC918,889,2019-03-06
BC918,285,2019-03-06
BC925,385,2019-03-06
BC927,386,2019-03-06
BC928,365,2019-03-06
BC929,389,2019-03-06
BC929,365,2019-03-06
BC930,165,2019-03-06
BC931,366,2019-03-06
BC932,365,2019-03-06
BC933,365,2019-03-06
BC935,875,2019-03-06
BC936,385,2019-03-06
BC936,209,2019-03-06
BC938,274,2019-03-06
BC938,244,2019-03-06
BC941,366,2019-03-06
BC942,343,2019-03-06
BD135,202,2019-03-06
BD136,203,2019-03-06
BD137,202,2019-03-06
BD138,202,2019-03-06
BD139,200,2019-03-06
BD141,202,2019-03-06
BD142,202,2019-03-06
BD143,203,2019-03-06
BD144,203,2019-03-06
BD144,202,2019-03-06
BD145,203,2019-03-06
BD148,202,2019-03-06
BD149,203,2019-03-06
BD150,203,2019-03-06
BE700,200,2019-03-06
BE701,202,2019-03-06
BE703,203,2019-03-06
BE703,202,2019-03-06
BE704,203,2019-03-06
BE705,203,2019-03-06
BE706,203,2019-03-06
BE707,203,2019-03-06
BE710,200,2019-03-06
BE711,200,2019-03-06
BE712,203,2019-03-06
BE713,200,2019-03-06
BE714,203,2019-03-06
BE715,203,2019-03-06
BE716,200,2019-03-06
BE717,200,2019-03-06
BE718,200,2019-03-06
BE719,202,2019-03-06
BE720,203,2019-03-06
BE720,200,2019-03-06
BE721,200,2019-03-06
BA013,812,2019-03-12
BA013,010,2019-03-12
MA003,924,2019-03-11
BA014,829,2019-03-12
BA014,201,2019-03-12
BA015,812,2019-03-12
MA004,916,2019-03-11
BA016,815,2019-03-12
BA017,829,2019-03-12
BA017,812,2019-03-12
BA017,811,2019-03-12
BA018,816,2019-03-12
MA005,917,2019-03-11
MA006,924,2019-03-11
BA019,829,2019-03-12
BA020,822,2019-03-12
MA007,917,2019-03-11
MA007,821,2019-03-11
BA021,829,2019-03-12
MA008,821,2019-03-11
BA021,812,2019-03-12
BA022,924,2019-03-12
BA022,829,2019-03-12
MA010,821,2019-03-11
BA023,870,2019-03-12
BA024,812,2019-03-12
BA024,811,2019-03-12
BA025,816,2019-03-12
MA011,917,2019-03-11
BA025,011,2019-03-12
BA026,371,2019-03-12
BA027,829,2019-03-12
BA027,211,2019-03-12
MA013,821,2019-03-11
BA028,374,2019-03-12
BA028,211,2019-03-12
MA299,924,2019-03-11
BA028,030,2019-03-12
BA029,374,2019-03-12
BA030,341,2019-03-12
BA031,211,2019-03-12
MA855,918,2019-03-11
BA032,341,2019-03-12
BA033,211,2019-03-12
MA949,915,2019-03-11
BA034,232,2019-03-12
BA035,211,2019-03-12
MB300,040,2019-03-11
MB301,021,2019-03-11
BA036,311,2019-03-12
MB603,040,2019-03-11
MB605,040,2019-03-11
BA037,827,2019-03-12
MC076,901,2019-03-11
MC077,972,2019-03-11
MC078,901,2019-03-11
BA038,233,2019-03-12
MC079,901,2019-03-11
BA039,243,2019-03-12
MC080,901,2019-03-11
MC300,901,2019-03-11
BA112,170,2019-03-12
BA113,236,2019-03-12
BA113,225,2019-03-12
BA115,225,2019-03-12
BA116,342,2019-03-12
BA117,342,2019-03-12
MC301,972,2019-03-11
BA118,342,2019-03-12
MC302,901,2019-03-11
BA118,233,2019-03-12
BA119,231,2019-03-12
BA119,207,2019-03-12
BA120,232,2019-03-12
BA120,225,2019-03-12
MC303,021,2019-03-11
BA121,232,2019-03-12
MC304,901,2019-03-11
BA122,232,2019-03-12
MC305,040,2019-03-11
MC306,901,2019-03-11
BA123,170,2019-03-12
BA124,226,2019-03-12
MC307,972,2019-03-11
BA125,245,2019-03-12
BA125,233,2019-03-12
MC491,040,2019-03-11
BA126,236,2019-03-12
MC851,365,2019-03-11
BA126,183,2019-03-12
BA127,924,2019-03-12
ML300,902,2019-03-11
ML301,307,2019-03-11
ML302,902,2019-03-11
ML302,307,2019-03-11
BA128,242,2019-03-12
ML305,902,2019-03-11
ML306,902,2019-03-11
ML307,307,2019-03-11
ML308,022,2019-03-11
ML309,307,2019-03-11
ML312,307,2019-03-11
BA129,233,2019-03-12
ML313,307,2019-03-11
BA130,225,2019-03-12
ML499,902,2019-03-11
MN400,911,2019-03-11
BA132,242,2019-03-12
MN401,913,2019-03-11
BA132,232,2019-03-12
BA133,216,2019-03-12
BA133,207,2019-03-12
MN403,911,2019-03-11
BA134,242,2019-03-12
BA134,231,2019-03-12
MN405,912,2019-03-11
BA135,020,2019-03-12
BA136,245,2019-03-12
BA136,236,2019-03-12
MN600,965,2019-03-11
BA136,225,2019-03-12
BA137,226,2019-03-12
MN603,967,2019-03-11
BA139,924,2019-03-12
MN603,911,2019-03-11
BA139,815,2019-03-12
MN604,967,2019-03-11
BA140,226,2019-03-12
BA141,231,2019-03-12
MN605,965,2019-03-11
BA142,924,2019-03-12
BA277,829,2019-03-12
BA277,815,2019-03-12
BA277,020,2019-03-12
MN606,967,2019-03-11
BA287,822,2019-03-12
BA287,816,2019-03-12
MN607,989,2019-03-11
BA299,243,2019-03-12
MN607,967,2019-03-11
BA601,216,2019-03-12
BA602,216,2019-03-12
MN608,965,2019-03-11
BA603,216,2019-03-12
MN609,464,2019-03-11
BA604,245,2019-03-12
MN610,967,2019-03-11
BA699,245,2019-03-12
MN610,150,2019-03-11
BB300,011,2019-03-12
MN611,150,2019-03-11
BB301,011,2019-03-12
MR106,040,2019-03-11
BB302,010,2019-03-12
MR800,023,2019-03-11
MR801,023,2019-03-11
BB303,011,2019-03-12
MS006,996,2019-03-11
MS007,997,2019-03-11
MT012,979,2019-03-11
BB304,010,2019-03-12
JA300,545,2019-03-04
JA850,716,2019-03-04
JA851,713,2019-03-04
JB300,050,2019-03-04
JB301,050,2019-03-04
JB609,050,2019-03-04
JB611,050,2019-03-04
JC007,778,2019-03-04
JC013,778,2019-03-04
JC014,778,2019-03-04
JC302,706,2019-03-04
JC305,706,2019-03-04
JC312,706,2019-03-04
JC313,706,2019-03-04
JC315,706,2019-03-04
JC316,706,2019-03-04
JC851,861,2019-03-04
JC853,762,2019-03-04
JC854,760,2019-03-04
JC855,823,2019-03-04
JC855,761,2019-03-04
JC856,760,2019-03-04
JC857,788,2019-03-04
JC858,761,2019-03-04
JC859,779,2019-03-04
JC860,762,2019-03-04
JI001,777,2019-03-04
JI003,777,2019-03-04
JI004,789,2019-03-04
JI600,545,2019-03-04
JL302,702,2019-03-04
JL305,702,2019-03-04
JL308,702,2019-03-04
JL317,702,2019-03-04
KA601,545,2019-03-04
KA602,629,2019-03-04
KA603,629,2019-03-04
KA604,545,2019-03-04
KA696,629,2019-03-04
KA697,629,2019-03-04
KA698,629,2019-03-04
KB499,509,2019-03-04
KB600,021,2019-03-04
KB602,030,2019-03-04
KB603,030,2019-03-04
KB604,050,2019-03-04
KB698,021,2019-03-04
KC002,472,2019-03-04
KC498,472,2019-03-04
KE700,503,2019-03-04
KE841,502,2019-03-04
KE844,502,2019-03-04
KE845,503,2019-03-04
KE848,502,2019-03-04
LA001,826,2019-03-04
LA850,823,2019-03-04
LA851,814,2019-03-04
LA851,809,2019-03-04
LB300,040,2019-03-04
LB601,040,2019-03-04
LB602,040,2019-03-04
LB603,040,2019-03-04
LC009,652,2019-03-04
LC011,674,2019-03-04
LC014,860,2019-03-04
LC016,860,2019-03-04
LC018,674,2019-03-04
LC020,370,2019-03-04
LC022,826,2019-03-04
LC026,860,2019-03-04
LC027,370,2019-03-04
LC028,801,2019-03-04
LC295,652,2019-03-04
LC296,828,2019-03-04
LC297,860,2019-03-04
LC302,380,2019-03-04
LC304,380,2019-03-04
LC506,801,2019-03-04
LC852,823,2019-03-04
LE701,303,2019-03-04
LE703,303,2019-03-04
LE705,303,2019-03-04
LE706,303,2019-03-04
LE707,303,2019-03-04
LE708,303,2019-03-04
LE709,303,2019-03-04
LL030,304,2019-03-04
LL300,304,2019-03-04
LL301,304,2019-03-04
LL305,304,2019-03-04
LL306,304,2019-03-04
LL307,304,2019-03-04
LL308,304,2019-03-04
LN006,861,2019-03-04
LN007,865,2019-03-04
LN403,825,2019-03-04
MA002,916,2019-03-04
MA006,916,2019-03-04
MA007,924,2019-03-04
MA299,917,2019-03-04
MA855,918,2019-03-04
MA949,821,2019-03-04
MB300,020,2019-03-04
MB301,040,2019-03-04
MB602,021,2019-03-04
MB603,040,2019-03-04
MB603,021,2019-03-04
MC076,901,2019-03-04
MC300,901,2019-03-04
MC303,901,2019-03-04
MC305,021,2019-03-04
MC306,901,2019-03-04
MC307,901,2019-03-04
MC851,972,2019-03-04
ML305,307,2019-03-04
ML312,307,2019-03-04
ML314,022,2019-03-04
ML499,307,2019-03-04
MN401,913,2019-03-04
MN402,915,2019-03-04
MN404,821,2019-03-04
MN405,912,2019-03-04
MN603,911,2019-03-04
MN604,967,2019-03-04
MN605,972,2019-03-04
MN606,965,2019-03-04
MN607,989,2019-03-04
MN607,972,2019-03-04
MN607,965,2019-03-04
MN608,965,2019-03-04
MN608,915,2019-03-04
MN609,464,2019-03-04
MR106,021,2019-03-04
MT008,979,2019-03-04
MT009,979,2019-03-04
MT010,979,2019-03-04
MT011,979,2019-03-04
MT012,979,2019-03-04
MT013,979,2019-03-04
LL305,304,2019-03-12
LL307,304,2019-03-12
BA001,232,2019-03-13
LL308,304,2019-03-12
BA002,342,2019-03-13
LL309,X31,2019-03-12
LL309,X30,2019-03-12
LL698,023,2019-03-12
BA004,236,2019-03-13
BA004,225,2019-03-13
BA005,815,2019-03-13
LN006,861,2019-03-12
BA005,812,2019-03-13
LN007,865,2019-03-12
BA006,811,2019-03-13
LN403,814,2019-03-12
LN404,825,2019-03-12
BA008,812,2019-03-13
LR801,023,2019-03-12
LR801,022,2019-03-12
BA009,360,2019-03-13
LR802,023,2019-03-12
LR802,022,2019-03-12
BA010,811,2019-03-13
LS002,799,2019-03-12
MA002,916,2019-03-12
MA003,917,2019-03-12
BA011,829,2019-03-13
MA004,916,2019-03-12
BA012,822,2019-03-13
MA005,924,2019-03-12
MA005,917,2019-03-12
MA006,821,2019-03-12
BA013,829,2019-03-13
BA014,816,2019-03-13
MA007,924,2019-03-12
BA015,829,2019-03-13
BA015,815,2019-03-13
BA016,827,2019-03-13
MA008,821,2019-03-12
BA017,811,2019-03-13
BA018,924,2019-03-13
BA019,829,2019-03-13
BA020,812,2019-03-13
MA010,821,2019-03-12
BA021,829,2019-03-13
BA021,011,2019-03-13
BA022,924,2019-03-13
BA022,829,2019-03-13
BA023,822,2019-03-13
MA011,917,2019-03-12
BA024,816,2019-03-13
MA299,924,2019-03-12
BA025,816,2019-03-13
BA026,021,2019-03-13
BA027,341,2019-03-13
MA855,918,2019-03-12
BA028,211,2019-03-13
MA949,912,2019-03-12
BA029,233,2019-03-13
MB300,040,2019-03-12
BA030,232,2019-03-13
BA030,211,2019-03-13
MB301,021,2019-03-12
BA030,030,2019-03-13
BA031,374,2019-03-13
MB603,040,2019-03-12
MB605,040,2019-03-12
BA032,030,2019-03-13
BA033,371,2019-03-13
MC076,901,2019-03-12
BA034,211,2019-03-13
BA035,373,2019-03-13
MC077,972,2019-03-12
BA036,311,2019-03-13
MC078,901,2019-03-12
MC079,901,2019-03-12
BA037,812,2019-03-13
MC080,972,2019-03-12
BA038,829,2019-03-13
BA038,020,2019-03-13
MC300,901,2019-03-12
BA039,236,2019-03-13
BA112,829,2019-03-13
BA112,207,2019-03-13
BA112,201,2019-03-13
BA113,243,2019-03-13
BA113,242,2019-03-13
MC301,040,2019-03-12
BA115,225,2019-03-13
MC302,901,2019-03-12
BA116,342,2019-03-13
BA117,342,2019-03-13
MC303,901,2019-03-12
BA118,245,2019-03-13
BA118,236,2019-03-13
MC305,021,2019-03-12
BA120,243,2019-03-13
MC306,901,2019-03-12
MC307,972,2019-03-12
MC491,901,2019-03-12
BA121,233,2019-03-13
BA122,232,2019-03-13
MC851,365,2019-03-12
ML300,902,2019-03-12
ML301,307,2019-03-12
BA124,226,2019-03-13
ML302,307,2019-03-12
ML305,902,2019-03-12
BA125,233,2019-03-13
ML306,902,2019-03-12
BA125,226,2019-03-13
BA126,245,2019-03-13
ML307,022,2019-03-12
BA126,226,2019-03-13
BA127,232,2019-03-13
ML312,902,2019-03-12
ML313,307,2019-03-12
ML499,307,2019-03-12
BA128,242,2019-03-13
MN401,911,2019-03-12
BA129,233,2019-03-13
MN402,913,2019-03-12
BA130,225,2019-03-13
MN403,911,2019-03-12
BA132,242,2019-03-13
BA132,232,2019-03-13
BA133,232,2019-03-13
MN404,915,2019-03-12
BA134,231,2019-03-13
MN405,912,2019-03-12
MN600,965,2019-03-12
BA135,827,2019-03-13
BA135,811,2019-03-13
BA136,342,2019-03-13
MN603,150,2019-03-12
BA136,225,2019-03-13
BA137,226,2019-03-13
MN604,967,2019-03-12
BA139,924,2019-03-13
MN605,965,2019-03-12
BA140,924,2019-03-13
MN606,967,2019-03-12
BA141,231,2019-03-13
MN607,989,2019-03-12
MN607,464,2019-03-12
BA142,924,2019-03-13
MN608,965,2019-03-12
BA277,829,2019-03-13
BA277,822,2019-03-13
BA277,815,2019-03-13
BA287,815,2019-03-13
MN609,464,2019-03-12
BA287,011,2019-03-13
MN610,967,2019-03-12
BA299,243,2019-03-13
BA601,245,2019-03-13
BA601,216,2019-03-13
BA602,216,2019-03-13
MN611,150,2019-03-12
BA603,245,2019-03-13
MR106,040,2019-03-12
BA603,216,2019-03-13
BA604,216,2019-03-13
MR800,023,2019-03-12
MR801,023,2019-03-12
BA699,245,2019-03-13
MS006,996,2019-03-12
MS007,997,2019-03-12
BB300,011,2019-03-13
MT011,979,2019-03-12
MT012,979,2019-03-12
BB301,011,2019-03-13
MT013,979,2019-03-12
BB302,010,2019-03-13
BB300,020,2019-03-10
BB301,010,2019-03-10
BB302,010,2019-03-10
BB304,020,2019-03-10
BB308,011,2019-03-10
BB309,020,2019-03-10
BB600,020,2019-03-10
BB607,021,2019-03-10
BB608,030,2019-03-10
BB611,021,2019-03-10
BC001,182,2019-03-10
BC002,374,2019-03-10
BC005,170,2019-03-10
BC006,160,2019-03-10
BC007,171,2019-03-10
BC008,372,2019-03-10
BC009,372,2019-03-10
BC010,371,2019-03-10
BC014,870,2019-03-10
BC015,876,2019-03-10
BC016,876,2019-03-10
BC019,170,2019-03-10
BC020,870,2019-03-10
BC021,870,2019-03-10
BC026,160,2019-03-10
BC027,371,2019-03-10
BC279,183,2019-03-10
BC280,182,2019-03-10
BC301,205,2019-03-10
BC305,205,2019-03-10
BC306,372,2019-03-10
BC308,207,2019-03-10
BC309,205,2019-03-10
BC310,374,2019-03-10
BC850,889,2019-03-10
BC850,168,2019-03-10
BC851,188,2019-03-10
BC851,169,2019-03-10
BC906,389,2019-03-10
BC911,211,2019-03-10
BC918,272,2019-03-10
BC925,365,2019-03-10
BC930,875,2019-03-10
BC930,188,2019-03-10
BC935,175,2019-03-10
BC938,209,2019-03-10
BC941,366,2019-03-10
BE710,203,2019-03-10
BE714,203,2019-03-10
BE715,203,2019-03-10
BE716,203,2019-03-10
BE717,203,2019-03-10
BE719,203,2019-03-10
BE720,203,2019-03-10
BE721,203,2019-03-10
BI850,176,2019-03-10
BI851,168,2019-03-10
BI852,168,2019-03-10
BI853,875,2019-03-10
BI854,166,2019-03-10
BI855,166,2019-03-10
BI857,169,2019-03-10
BI858,150,2019-03-10
BI859,827,2019-03-10
BI860,365,2019-03-10
BI861,285,2019-03-10
BI862,184,2019-03-10
BI865,386,2019-03-10
BI866,385,2019-03-10
BI867,275,2019-03-10
BI868,211,2019-03-10
BI869,224,2019-03-10
BI870,260,2019-03-10
BI871,243,2019-03-10
BI871,181,2019-03-10
BI872,311,2019-03-10
BI874,242,2019-03-10
BI876,244,2019-03-10
BI878,214,2019-03-10
BL300,307,2019-03-10
BL304,022,2019-03-10
BL305,023,2019-03-10
BL309,700,2019-03-10
BL313,505,2019-03-10
BL316,256,2019-03-10
BL319,256,2019-03-10
BL320,505,2019-03-10
BL323,023,2019-03-10
BL326,256,2019-03-10
BL335,023,2019-03-10
BL336,023,2019-03-10
BL337,022,2019-03-10
BN411,213,2019-03-10
BN605,280,2019-03-10
BN609,274,2019-03-10
BN611,229,2019-03-10
BN616,266,2019-03-10
BN617,236,2019-03-10
BN621,243,2019-03-10
BN626,361,2019-03-10
BN627,212,2019-03-10
BN627,189,2019-03-10
BN628,366,2019-03-10
BT003,979,2019-03-10
BT004,979,2019-03-10
BT005,979,2019-03-10
BT006,979,2019-03-10
BT007,979,2019-03-10
BT009,979,2019-03-10
BT010,979,2019-03-10
CB601,030,2019-03-10
CB602,030,2019-03-10
CC195,373,2019-03-10
CC197,380,2019-03-10
CC297,380,2019-03-10
CC300,380,2019-03-10
CI002,375,2019-03-10
CI004,222,2019-03-10
CI005,341,2019-03-10
CL300,307,2019-03-10
DA009,338,2019-03-10
DA012,335,2019-03-10
DA013,336,2019-03-10
DA015,332,2019-03-10
DA022,335,2019-03-10
DA023,334,2019-03-10
DA027,322,2019-03-10
DA029,338,2019-03-10
DA033,323,2019-03-10
DB300,021,2019-03-10
DC089,462,2019-03-10
DC090,463,2019-03-10
